月,日,星期,,,,,,,,行号,方案号
8,27,3,2,2,5,,5,0,0,6行,方案263
8,27,3,,,,,0,0,0,7行,方案263
8,27,3,8,8,8,9,9,3,,0行,方案264
8,27,3,8,,9,9,4,3,,1行,方案264
8,27,3,7,4,4,4,4,3,3,2行,方案264
8,27,3,7,2,2,0,0,0,3,3行,方案264
8,27,3,7,6,2,0,0,5,5,4行,方案264
8,27,3,7,6,2,2,1,,5,5行,方案264
8,27,3,6,6,6,,1,5,5,6行,方案264
8,27,3,,,,,1,1,1,7行,方案264
8,27,3,8,8,8,0,0,0,,0行,方案265
8,27,3,8,,9,9,0,0,,1行,方案265
8,27,3,7,9,9,4,4,4,4,2行,方案265
8,27,3,7,2,2,4,3,3,3,3行,方案265
8,27,3,7,6,2,3,3,5,5,4行,方案265
8,27,3,7,6,2,2,1,,5,5行,方案265
8,27,3,6,6,6,,1,5,5,6行,方案265
8,27,3,,,,,1,1,1,7行,方案265
8,27,3,4,4,2,2,9,6,,0行,方案266
8,27,3,4,,2,9,9,6,,1行,方案266
8,27,3,4,2,2,9,6,6,6,2行,方案266
8,27,3,4,3,3,7,7,7,7,3行,方案266
8,27,3,8,8,3,3,3,5,5,4行,方案266
8,27,3,8,0,0,0,1,,5,5行,方案266
8,27,3,8,0,0,,1,5,5,6行,方案266
8,27,3,,,,,1,1,1,7行,方案266
8,27,3,4,4,2,2,9,6,,0行,方案267
8,27,3,4,,2,9,9,6,,1行,方案267
8,27,3,4,2,2,9,6,6,6,2行,方案267
8,27,3,4,0,0,7,7,7,7,3行,方案267
8,27,3,0,0,0,3,3,5,5,4行,方案267
8,27,3,8,3,3,3,1,,5,5行,方案267
8,27,3,8,8,8,,1,5,5,6行,方案267
8,27,3,,,,,1,1,1,7行,方案267
8,27,3,4,4,2,2,9,6,,0行,方案268
8,27,3,4,,2,9,9,6,,1行,方案268
8,27,3,4,2,2,9,6,6,6,2行,方案268
8,27,3,4,0,8,7,7,7,7,3行,方案268
8,27,3,0,0,8,8,8,5,5,4行,方案268
8,27,3,0,0,3,3,1,,5,5行,方案268
8,27,3,3,3,3,,1,5,5,6行,方案268
8,27,3,,,,,1,1,1,7行,方案268
8,27,3,3,4,4,0,0,6,,0行,方案269
8,27,3,3,,4,0,0,6,,1行,方案269
8,27,3,3,3,4,0,6,6,6,2行,方案269
8,27,3,7,3,4,2,8,8,8,3行,方案269
8,27,3,7,2,2,2,8,5,5,4行,方案269
8,27,3,7,2,9,9,1,,5,5行,方案269
8,27,3,7,9,9,,1,5,5,6行,方案269
8,27,3,,,,,1,1,1,7行,方案269
8,27,3,4,4,2,2,9,6,,0行,方案270
8,27,3,4,,2,9,9,6,,1行,方案270
8,27,3,4,2,2,9,6,6,6,2行,方案270
8,27,3,4,3,8,7,7,7,7,3行,方案270
8,27,3,3,3,8,8,8,5,5,4行,方案270
8,27,3,3,0,0,0,1,,5,5行,方案270
8,27,3,3,0,0,,1,5,5,6行,方案270
8,27,3,,,,,1,1,1,7行,方案270
8,27,3,4,4,4,4,3,3,,0行,方案271
8,27,3,4,,3,3,3,2,,1行,方案271
8,27,3,6,6,6,2,2,2,9,2行,方案271
8,27,3,7,6,5,2,5,9,9,3行,方案271
8,27,3,7,6,5,5,5,9,8,4行,方案271
8,27,3,7,0,0,0,1,,8,5行,方案271
8,27,3,7,0,0,,1,8,8,6行,方案271
8,27,3,,,,,1,1,1,7行,方案271
8,27,3,3,6,6,6,5,5,,0行,方案272
8,27,3,3,,6,2,2,5,,1行,方案272
8,27,3,3,3,6,2,5,5,9,2行,方案272
8,27,3,7,3,2,2,4,9,9,3行,方案272
8,27,3,7,4,4,4,4,9,8,4行,方案272
8,27,3,7,0,0,0,1,,8,5行,方案272
8,27,3,7,0,0,,1,8,8,6行,方案272
8,27,3,,,,,1,1,1,7行,方案272
8,27,3,5,5,5,9,2,2,,0行,方案273
8,27,3,5,,5,9,9,2,,1行,方案273
8,27,3,7,0,0,4,9,2,2,2行,方案273
8,27,3,7,0,0,4,4,4,4,3行,方案273
8,27,3,7,6,0,3,3,3,8,4行,方案273
8,27,3,7,6,3,3,1,,8,5行,方案273
8,27,3,6,6,6,,1,8,8,6行,方案273
8,27,3,,,,,1,1,1,7行,方案273
8,27,3,4,4,4,4,2,2,,0行,方案274
8,27,3,3,,5,4,5,2,,1行,方案274
8,27,3,3,3,5,5,5,2,2,2行,方案274
8,27,3,7,3,6,6,6,9,9,3行,方案274
8,27,3,7,3,0,6,9,9,8,4行,方案274
8,27,3,7,0,0,6,1,,8,5行,方案274
8,27,3,7,0,0,,1,8,8,6行,方案274
8,27,3,,,,,1,1,1,7行,方案274
8,27,3,5,5,5,2,2,0,,0行,方案275
8,27,3,5,,5,2,0,0,,1行,方案275
8,27,3,7,9,2,2,0,0,4,2行,方案275
8,27,3,7,9,9,4,4,4,4,3行,方案275
8,27,3,7,6,9,3,3,3,8,4行,方案275
8,27,3,7,6,3,3,1,,8,5行,方案275
8,27,3,6,6,6,,1,8,8,6行,方案275
8,27,3,,,,,1,1,1,7行,方案275
8,27,3,4,4,4,4,2,2,,0行,方案276
8,27,3,4,,9,0,0,2,,1行,方案276
8,27,3,7,9,9,0,0,2,2,2行,方案276
8,27,3,7,9,5,5,0,3,3,3行,方案276
8,27,3,7,6,5,3,3,3,8,4行,方案276
8,27,3,7,6,5,5,1,,8,5行,方案276
8,27,3,6,6,6,,1,8,8,6行,方案276
8,27,3,,,,,1,1,1,7行,方案276
8,27,3,5,5,5,3,2,2,,0行,方案277
8,27,3,5,,5,3,3,2,,1行,方案277
8,27,3,7,0,0,4,3,2,2,2行,方案277
8,27,3,7,0,0,4,3,9,9,3行,方案277
8,27,3,7,6,0,4,9,9,8,4行,方案277
8,27,3,7,6,4,4,1,,8,5行,方案277
8,27,3,6,6,6,,1,8,8,6行,方案277
8,27,3,,,,,1,1,1,7行,方案277
8,27,3,5,5,6,8,8,8,,0行,方案278
8,27,3,5,,6,6,6,8,,1行,方案278
8,27,3,5,5,6,4,4,4,4,2行,方案278
8,27,3,1,1,1,2,9,9,4,3行,方案278
8,27,3,1,2,2,2,7,9,9,4行,方案278
8,27,3,1,2,3,3,7,,0,5行,方案278
8,27,3,3,3,3,,7,0,0,6行,方案278
8,27,3,,,,,7,0,0,7行,方案278
8,27,3,4,4,6,5,5,5,,0行,方案279
8,27,3,4,,6,5,2,5,,1行,方案279
8,27,3,4,6,6,6,2,2,2,2行,方案279
8,27,3,4,9,9,3,3,3,2,3行,方案279
8,27,3,9,9,3,3,1,1,1,4行,方案279
8,27,3,8,7,7,7,7,,1,5行,方案279
8,27,3,8,8,8,,0,0,1,6行,方案279
8,27,3,,,,,0,0,0,7行,方案279
8,27,3,8,8,4,4,4,4,,0行,方案280
8,27,3,8,,4,6,6,6,,1行,方案280
8,27,3,8,1,1,1,6,2,2,2行,方案280
8,27,3,5,5,5,1,6,2,7,3行,方案280
8,27,3,5,9,5,1,2,2,7,4行,方案280
8,27,3,9,9,3,3,3,,7,5行,方案280
8,27,3,9,3,3,,0,0,7,6行,方案280
8,27,3,,,,,0,0,0,7行,方案280
8,27,3,5,5,6,8,8,8,,0行,方案281
8,27,3,5,,6,6,6,8,,1行,方案281
8,27,3,5,5,6,4,4,4,4,2行,方案281
8,27,3,1,1,1,3,3,3,4,3行,方案281
8,27,3,1,2,2,9,7,3,3,4行,方案281
8,27,3,1,2,9,9,7,,0,5行,方案281
8,27,3,2,2,9,,7,0,0,6行,方案281
8,27,3,,,,,7,0,0,7行,方案281
8,27,3,5,5,2,1,1,1,,0行,方案282
8,27,3,5,,2,2,2,1,,1行,方案282
8,27,3,5,5,3,6,2,1,8,2行,方案282
8,27,3,7,3,3,6,8,8,8,3行,方案282
8,27,3,7,3,6,6,6,4,4,4行,方案282
8,27,3,7,3,9,9,0,,4,5行,方案282
8,27,3,7,9,9,,0,0,4,6行,方案282
8,27,3,,,,,0,0,4,7行,方案282
8,27,3,7,7,7,7,9,6,,0行,方案283
8,27,3,5,,5,9,9,6,,1行,方案283
8,27,3,5,5,5,9,6,6,6,2行,方案283
8,27,3,1,1,1,2,8,8,8,3行,方案283
8,27,3,1,2,2,2,8,4,4,4行,方案283
8,27,3,1,2,3,3,0,,4,5行,方案283
8,27,3,3,3,3,,0,0,4,6行,方案283
8,27,3,,,,,0,0,4,7行,方案283
8,27,3,7,7,7,7,9,6,,0行,方案284
8,27,3,5,,5,9,9,6,,1行,方案284
8,27,3,5,5,5,9,6,6,6,2行,方案284
8,27,3,1,1,1,2,8,8,8,3行,方案284
8,27,3,1,2,2,2,4,4,8,4行,方案284
8,27,3,1,2,3,3,4,,0,5行,方案284
8,27,3,3,3,3,,4,0,0,6行,方案284
8,27,3,,,,,4,0,0,7行,方案284
8,27,3,8,8,8,5,5,5,,0行,方案285
8,27,3,7,,8,5,2,5,,1行,方案285
8,27,3,7,4,2,2,2,9,9,2行,方案285
8,27,3,7,4,2,3,9,9,6,3行,方案285
8,27,3,7,4,1,3,6,6,6,4行,方案285
8,27,3,4,4,1,3,3,,6,5行,方案285
8,27,3,1,1,1,,3,0,0,6行,方案285
8,27,3,,,,,0,0,0,7行,方案285
8,27,3,5,5,1,1,1,8,,0行,方案286
8,27,3,5,,1,2,2,8,,1行,方案286
8,27,3,5,5,1,3,2,8,8,2行,方案286
8,27,3,7,4,3,3,2,2,6,3行,方案286
8,27,3,7,4,3,9,6,6,6,4行,方案286
8,27,3,7,4,3,9,9,,6,5行,方案286
8,27,3,7,4,4,,9,0,0,6行,方案286
8,27,3,,,,,0,0,0,7行,方案286
8,27,3,7,7,7,7,9,8,,0行,方案287
8,27,3,5,,5,9,9,8,,1行,方案287
8,27,3,5,5,5,9,6,8,8,2行,方案287
8,27,3,1,1,1,2,6,6,6,3行,方案287
8,27,3,1,2,2,2,6,4,4,4行,方案287
8,27,3,1,2,3,3,0,,4,5行,方案287
8,27,3,3,3,3,,0,0,4,6行,方案287
8,27,3,,,,,0,0,4,7行,方案287
8,27,3,5,5,6,6,6,8,,0行,方案288
8,27,3,5,,7,6,3,8,,1行,方案288
8,27,3,5,5,7,6,3,8,8,2行,方案288
8,27,3,2,2,7,3,3,4,4,3行,方案288
8,27,3,1,2,7,3,9,9,4,4行,方案288
8,27,3,1,2,2,9,9,,4,5行,方案288
8,27,3,1,1,1,,0,0,4,6行,方案288
8,27,3,,,,,0,0,0,7行,方案288
8,27,3,5,5,5,8,8,8,,0行,方案289
8,27,3,5,,5,0,0,8,,1行,方案289
8,27,3,7,9,9,0,0,2,2,2行,方案289
8,27,3,7,6,9,9,0,2,4,3行,方案289
8,27,3,7,6,6,6,2,2,4,4行,方案289
8,27,3,7,6,3,3,1,,4,5行,方案289
8,27,3,3,3,3,,1,4,4,6行,方案289
8,27,3,,,,,1,1,1,7行,方案289
8,27,3,5,5,5,8,8,8,,0行,方案290
8,27,3,5,,5,0,0,8,,1行,方案290
8,27,3,3,3,3,0,0,2,2,2行,方案290
8,27,3,7,6,3,3,0,2,4,3行,方案290
8,27,3,7,6,6,6,2,2,4,4行,方案290
8,27,3,7,6,9,9,1,,4,5行,方案290
8,27,3,7,9,9,,1,4,4,6行,方案290
8,27,3,,,,,1,1,1,7行,方案290
8,27,3,4,4,4,4,2,6,,0行,方案291
8,27,3,4,,2,2,2,6,,1行,方案291
8,27,3,3,9,2,7,6,6,6,2行,方案291
8,27,3,3,9,9,7,0,0,0,3行,方案291
8,27,3,3,3,9,7,0,0,8,4行,方案291
8,27,3,5,3,5,7,1,,8,5行,方案291
8,27,3,5,5,5,,1,8,8,6行,方案291
8,27,3,,,,,1,1,1,7行,方案291
8,27,3,3,4,4,4,4,6,,0行,方案292
8,27,3,3,,0,0,4,6,,1行,方案292
8,27,3,3,3,0,0,6,6,6,2行,方案292
8,27,3,7,3,0,2,2,9,9,3行,方案292
8,27,3,7,5,5,2,9,9,8,4行,方案292
8,27,3,7,5,2,2,1,,8,5行,方案292
8,27,3,7,5,5,,1,8,8,6行,方案292
8,27,3,,,,,1,1,1,7行,方案292
8,27,3,1,4,4,4,4,6,,0行,方案293
8,27,3,1,,2,2,4,6,,1行,方案293
8,27,3,1,1,1,2,6,6,6,2行,方案293
8,27,3,5,5,5,2,2,8,7,3行,方案293
8,27,3,5,9,5,8,8,8,7,4行,方案293
8,27,3,9,9,3,3,3,,7,5行,方案293
8,27,3,9,3,3,,0,0,7,6行,方案293
8,27,3,,,,,0,0,0,7行,方案293
8,27,3,5,5,5,3,2,2,,0行,方案294
8,27,3,5,,5,3,3,2,,1行,方案294
8,27,3,7,1,1,1,3,2,2,2行,方案294
8,27,3,7,8,8,1,3,4,4,3行,方案294
8,27,3,7,6,8,1,9,9,4,4行,方案294
8,27,3,7,6,8,9,9,,4,5行,方案294
8,27,3,6,6,6,,0,0,4,6行,方案294
8,27,3,,,,,0,0,0,7行,方案294
8,27,3,4,4,6,5,5,5,,0行,方案295
8,27,3,4,,6,5,2,5,,1行,方案295
8,27,3,4,6,6,6,2,2,2,2行,方案295
8,27,3,4,7,7,7,7,9,2,3行,方案295
8,27,3,3,3,1,1,1,9,9,4行,方案295
8,27,3,8,3,3,3,1,,9,5行,方案295
8,27,3,8,8,8,,1,0,0,6行,方案295
8,27,3,,,,,0,0,0,7行,方案295
8,27,3,5,5,2,1,1,1,,0行,方案296
8,27,3,5,,2,2,2,1,,1行,方案296
8,27,3,5,5,3,6,2,1,7,2行,方案296
8,27,3,4,4,3,6,6,6,7,3行,方案296
8,27,3,4,3,3,6,8,8,7,4行,方案296
8,27,3,4,3,9,9,8,,7,5行,方案296
8,27,3,4,9,9,,8,0,0,6行,方案296
8,27,3,,,,,0,0,0,7行,方案296
8,27,3,5,5,6,1,1,1,,0行,方案297
8,27,3,5,,6,6,6,1,,1行,方案297
8,27,3,5,5,6,9,9,1,7,2行,方案297
8,27,3,4,4,3,3,9,9,7,3行,方案297
8,27,3,4,8,2,3,3,3,7,4行,方案297
8,27,3,4,8,2,2,2,,7,5行,方案297
8,27,3,4,8,8,,2,0,0,6行,方案297
8,27,3,,,,,0,0,0,7行,方案297
8,27,3,1,9,9,5,5,3,,0行,方案298
8,27,3,1,,9,9,5,3,,1行,方案298
8,27,3,1,1,1,5,5,3,3,2行,方案298
8,27,3,4,6,7,7,7,7,3,3行,方案298
8,27,3,4,6,6,6,2,8,8,4行,方案298
8,27,3,4,6,2,2,2,,8,5行,方案298
8,27,3,4,4,2,,0,0,8,6行,方案298
8,27,3,,,,,0,0,0,7行,方案298
8,27,3,8,8,5,5,5,6,,0行,方案299
8,27,3,8,,5,2,5,6,,1行,方案299
8,27,3,8,2,2,2,6,6,6,2行,方案299
8,27,3,7,2,9,4,4,4,4,3行,方案299
8,27,3,7,9,9,4,1,1,1,4行,方案299
8,27,3,7,9,3,3,3,,1,5行,方案299
8,27,3,7,3,3,,0,0,1,6行,方案299
8,27,3,,,,,0,0,0,7行,方案299
8,27,3,5,5,7,0,0,6,,0行,方案300
8,27,3,5,,7,0,0,6,,1行,方案300
8,27,3,5,5,7,0,6,6,6,2行,方案300
8,27,3,2,2,7,3,3,3,4,3行,方案300
8,27,3,1,2,3,3,9,9,4,4行,方案300
8,27,3,1,2,2,9,9,,4,5行,方案300
8,27,3,1,1,1,,8,4,4,6行,方案300
8,27,3,,,,,8,8,8,7行,方案300
8,27,3,4,4,4,4,2,8,,0行,方案301
8,27,3,4,,2,2,2,8,,1行,方案301
8,27,3,9,9,2,3,3,8,8,2行,方案301
8,27,3,7,9,9,6,3,3,3,3行,方案301
8,27,3,7,5,5,6,1,1,1,4行,方案301
8,27,3,7,5,6,6,6,,1,5行,方案301
8,27,3,7,5,5,,0,0,1,6行,方案301
8,27,3,,,,,0,0,0,7行,方案301
8,27,3,5,5,6,8,8,8,,0行,方案302
8,27,3,5,,6,6,6,8,,1行,方案302
8,27,3,5,5,6,7,7,7,7,2行,方案302
8,27,3,2,2,3,3,3,4,4,3行,方案302
8,27,3,1,2,9,9,3,3,4,4行,方案302
8,27,3,1,2,2,9,9,,4,5行,方案302
8,27,3,1,1,1,,0,0,4,6行,方案302
8,27,3,,,,,0,0,0,7行,方案302
8,27,3,5,5,9,0,0,0,,0行,方案303
8,27,3,5,,9,9,0,0,,1行,方案303
8,27,3,5,5,2,9,6,6,6,2行,方案303
8,27,3,3,3,2,2,2,6,4,3行,方案303
8,27,3,1,3,3,3,2,6,4,4行,方案303
8,27,3,1,7,7,7,7,,4,5行,方案303
8,27,3,1,1,1,,8,4,4,6行,方案303
8,27,3,,,,,8,8,8,7行,方案303
8,27,3,5,5,1,1,1,2,,0行,方案304
8,27,3,5,,1,2,2,2,,1行,方案304
8,27,3,5,5,1,2,3,3,3,2行,方案304
8,27,3,7,4,6,3,3,0,0,3行,方案304
8,27,3,7,4,6,6,6,0,0,4行,方案304
8,27,3,7,4,6,9,9,,0,5行,方案304
8,27,3,7,4,4,,9,9,8,6行,方案304
8,27,3,,,,,8,8,8,7行,方案304
8,27,3,4,4,4,4,8,6,,0行,方案305
8,27,3,4,,8,8,8,6,,1行,方案305
8,27,3,9,9,2,2,6,6,6,2行,方案305
8,27,3,7,9,9,2,0,0,0,3行,方案305
8,27,3,7,5,5,2,2,0,0,4行,方案305
8,27,3,7,5,3,3,3,,1,5行,方案305
8,27,3,7,5,5,,3,3,1,6行,方案305
8,27,3,,,,,1,1,1,7行,方案305
8,27,3,4,4,4,4,2,8,,0行,方案306
8,27,3,4,,2,2,2,8,,1行,方案306
8,27,3,3,3,2,9,9,8,8,2行,方案306
8,27,3,7,3,3,3,9,9,6,3行,方案306
8,27,3,7,1,1,1,6,6,6,4行,方案306
8,27,3,7,1,5,5,5,,6,5行,方案306
8,27,3,7,1,5,,5,0,0,6行,方案306
8,27,3,,,,,0,0,0,7行,方案306
8,27,3,5,5,5,8,8,8,,0行,方案307
8,27,3,5,,5,8,1,9,,1行,方案307
8,27,3,7,7,7,7,1,9,9,2行,方案307
8,27,3,4,6,1,1,1,3,9,3行,方案307
8,27,3,4,6,6,6,2,3,3,4行,方案307
8,27,3,4,6,2,2,2,,3,5行,方案307
8,27,3,4,4,2,,0,0,3,6行,方案307
8,27,3,,,,,0,0,0,7行,方案307
8,27,3,8,8,8,3,3,3,,0行,方案308
8,27,3,8,,3,3,6,9,,1行,方案308
8,27,3,7,7,7,7,6,9,9,2行,方案308
8,27,3,1,1,1,6,6,6,9,3行,方案308
8,27,3,1,2,2,4,4,4,4,4行,方案308
8,27,3,1,2,5,5,5,,4,5行,方案308
8,27,3,2,2,5,,5,0,0,6行,方案308
8,27,3,,,,,0,0,0,7行,方案308
8,27,3,1,1,1,3,3,3,,0行,方案309
8,27,3,1,,3,3,4,4,,1行,方案309
8,27,3,1,9,9,5,5,4,7,2行,方案309
8,27,3,8,8,9,9,5,4,7,3行,方案309
8,27,3,8,6,2,5,5,4,7,4行,方案309
8,27,3,8,6,2,2,2,,7,5行,方案309
8,27,3,6,6,6,,2,0,0,6行,方案309
8,27,3,,,,,0,0,0,7行,方案309
8,27,3,1,1,1,3,3,3,,0行,方案310
8,27,3,1,,3,3,6,9,,1行,方案310
8,27,3,1,7,5,5,6,9,9,2行,方案310
8,27,3,4,7,5,6,6,6,9,3行,方案310
8,27,3,4,7,5,5,2,8,8,4行,方案310
8,27,3,4,7,2,2,2,,8,5行,方案310
8,27,3,4,4,2,,0,0,8,6行,方案310
8,27,3,,,,,0,0,0,7行,方案310
8,27,3,5,5,5,6,6,6,,0行,方案311
8,27,3,5,,5,1,6,9,,1行,方案311
8,27,3,7,4,4,1,6,9,9,2行,方案311
8,27,3,7,4,2,1,1,1,9,3行,方案311
8,27,3,7,4,2,2,2,8,8,4行,方案311
8,27,3,7,4,3,3,2,,8,5行,方案311
8,27,3,3,3,3,,0,0,8,6行,方案311
8,27,3,,,,,0,0,0,7行,方案311
8,27,3,5,5,7,1,1,1,,0行,方案312
8,27,3,5,,7,1,9,9,,1行,方案312
8,27,3,5,5,7,1,6,9,9,2行,方案312
8,27,3,4,4,7,2,6,6,6,3行,方案312
8,27,3,4,2,2,2,6,8,8,4行,方案312
8,27,3,4,2,3,3,3,,8,5行,方案312
8,27,3,4,3,3,,0,0,8,6行,方案312
8,27,3,,,,,0,0,0,7行,方案312
8,27,3,5,5,5,1,1,1,,0行,方案313
8,27,3,5,,5,1,6,9,,1行,方案313
8,27,3,7,4,4,1,6,9,9,2行,方案313
8,27,3,7,4,2,6,6,6,9,3行,方案313
8,27,3,7,4,2,2,2,8,8,4行,方案313
8,27,3,7,4,3,3,2,,8,5行,方案313
8,27,3,3,3,3,,0,0,8,6行,方案313
8,27,3,,,,,0,0,0,7行,方案313
8,27,3,5,5,6,6,6,9,,0行,方案314
8,27,3,5,,7,6,9,9,,1行,方案314
8,27,3,5,5,7,6,9,2,1,2行,方案314
8,27,3,4,3,7,2,2,2,1,3行,方案314
8,27,3,4,3,7,2,1,1,1,4行,方案314
8,27,3,4,3,3,8,8,,0,5行,方案314
8,27,3,4,4,3,,8,0,0,6行,方案314
8,27,3,,,,,8,0,0,7行,方案314
8,27,3,5,5,5,1,1,1,,0行,方案315
8,27,3,5,,5,1,9,9,,1行,方案315
8,27,3,3,3,3,1,6,9,9,2行,方案315
8,27,3,7,4,3,3,6,8,8,3行,方案315
8,27,3,7,4,2,6,6,6,8,4行,方案315
8,27,3,7,4,2,2,2,,8,5行,方案315
8,27,3,7,4,4,,2,0,0,6行,方案315
8,27,3,,,,,0,0,0,7行,方案315
8,27,3,5,5,5,1,1,1,,0行,方案316
8,27,3,5,,5,1,9,9,,1行,方案316
8,27,3,7,4,4,1,2,9,9,2行,方案316
8,27,3,7,4,2,2,2,8,8,3行,方案316
8,27,3,7,4,2,6,6,6,8,4行,方案316
8,27,3,7,4,3,3,6,,8,5行,方案316
8,27,3,3,3,3,,6,0,0,6行,方案316
8,27,3,,,,,0,0,0,7行,方案316
8,27,3,1,1,1,8,8,8,,0行,方案317
8,27,3,1,,6,8,9,9,,1行,方案317
8,27,3,1,3,6,6,6,9,9,2行,方案317
8,27,3,3,3,6,7,7,7,7,3行,方案317
8,27,3,3,2,2,4,4,4,4,4行,方案317
8,27,3,3,2,5,5,5,,4,5行,方案317
8,27,3,2,2,5,,5,0,0,6行,方案317
8,27,3,,,,,0,0,0,7行,方案317
8,27,3,8,8,2,2,9,9,,0行,方案318
8,27,3,8,,2,9,9,6,,1行,方案318
8,27,3,8,2,2,6,6,6,7,2行,方案318
8,27,3,4,4,3,3,3,6,7,3行,方案318
8,27,3,4,1,1,1,3,3,7,4行,方案318
8,27,3,4,1,5,5,5,,7,5行,方案318
8,27,3,4,1,5,,5,0,0,6行,方案318
8,27,3,,,,,0,0,0,7行,方案318
8,27,3,5,5,7,7,7,7,,0行,方案319
8,27,3,5,,8,8,8,9,,1行,方案319
8,27,3,5,5,3,3,8,9,9,2行,方案319
8,27,3,1,1,1,3,3,3,9,3行,方案319
8,27,3,1,6,2,4,4,4,4,4行,方案319
8,27,3,1,6,2,2,2,,4,5行,方案319
8,27,3,6,6,6,,2,0,0,6行,方案319
8,27,3,,,,,0,0,0,7行,方案319
8,27,3,5,5,5,3,2,2,,0行,方案320
8,27,3,5,,5,3,3,2,,1行,方案320
8,27,3,1,1,1,4,3,2,2,2行,方案320
8,27,3,8,8,1,4,3,9,7,3行,方案320
8,27,3,8,6,1,4,9,9,7,4行,方案320
8,27,3,8,6,4,4,9,,7,5行,方案320
8,27,3,6,6,6,,0,0,7,6行,方案320
8,27,3,,,,,0,0,0,7行,方案320
8,27,3,5,5,5,1,4,3,,0行,方案321
8,27,3,5,,5,1,4,3,,1行,方案321
8,27,3,7,1,1,1,4,3,3,2行,方案321
8,27,3,7,2,2,9,4,4,3,3行,方案321
8,27,3,7,6,2,9,9,8,8,4行,方案321
8,27,3,7,6,2,2,9,,8,5行,方案321
8,27,3,6,6,6,,0,0,8,6行,方案321
8,27,3,,,,,0,0,0,7行,方案321
8,27,3,5,5,5,9,2,2,,0行,方案322
8,27,3,5,,5,9,9,2,,1行,方案322
8,27,3,7,7,7,7,9,2,2,2行,方案322
8,27,3,4,1,1,1,3,3,3,3行,方案322
8,27,3,4,1,6,3,3,8,8,4行,方案322
8,27,3,4,1,6,6,6,,8,5行,方案322
8,27,3,4,4,6,,0,0,8,6行,方案322
8,27,3,,,,,0,0,0,7行,方案322
8,27,3,5,5,7,7,7,7,,0行,方案323
8,27,3,5,,9,2,2,3,,1行,方案323
8,27,3,5,5,9,9,2,3,3,2行,方案323
8,27,3,1,1,1,9,2,2,3,3行,方案323
8,27,3,1,6,4,4,4,4,3,4行,方案323
8,27,3,1,6,4,8,8,,0,5行,方案323
8,27,3,6,6,6,,8,0,0,6行,方案323
8,27,3,,,,,8,0,0,7行,方案323
8,27,3,5,5,7,7,7,7,,0行,方案324
8,27,3,5,,9,2,2,3,,1行,方案324
8,27,3,5,5,9,9,2,3,3,2行,方案324
8,27,3,6,6,6,9,2,2,3,3行,方案324
8,27,3,1,6,4,4,4,4,3,4行,方案324
8,27,3,1,6,4,8,8,,0,5行,方案324
8,27,3,1,1,1,,8,0,0,6行,方案324
8,27,3,,,,,8,0,0,7行,方案324
8,27,3,1,9,9,5,5,3,,0行,方案325
8,27,3,1,,9,9,5,3,,1行,方案325
8,27,3,1,1,1,5,5,3,3,2行,方案325
8,27,3,8,8,7,7,7,7,3,3行,方案325
8,27,3,8,6,2,4,4,4,4,4行,方案325
8,27,3,8,6,2,2,2,,4,5行,方案325
8,27,3,6,6,6,,2,0,0,6行,方案325
8,27,3,,,,,0,0,0,7行,方案325
8,27,3,5,5,5,4,4,3,,0行,方案326
8,27,3,5,,5,6,4,3,,1行,方案326
8,27,3,9,6,6,6,4,3,3,2行,方案326
8,27,3,9,9,8,6,4,2,3,3行,方案326
8,27,3,1,9,8,2,2,2,7,4行,方案326
8,27,3,1,8,8,2,0,,7,5行,方案326
8,27,3,1,1,1,,0,0,7,6行,方案326
8,27,3,,,,,0,0,7,7行,方案326
8,27,3,5,5,5,1,4,3,,0行,方案327
8,27,3,5,,5,1,4,3,,1行,方案327
8,27,3,6,1,1,1,4,3,3,2行,方案327
8,27,3,6,6,6,4,4,2,3,3行,方案327
8,27,3,6,9,9,2,2,2,7,4行,方案327
8,27,3,9,9,8,2,0,,7,5行,方案327
8,27,3,8,8,8,,0,0,7,6行,方案327
8,27,3,,,,,0,0,7,7行,方案327
8,27,3,5,5,5,1,4,3,,0行,方案328
8,27,3,5,,5,1,4,3,,1行,方案328
8,27,3,6,1,1,1,4,3,3,2行,方案328
8,27,3,6,6,6,4,4,2,3,3行,方案328
8,27,3,6,9,8,2,2,2,7,4行,方案328
8,27,3,9,9,8,2,0,,7,5行,方案328
8,27,3,9,8,8,,0,0,7,6行,方案328
8,27,3,,,,,0,0,7,7行,方案328
8,27,3,5,5,1,1,1,3,,0行,方案329
8,27,3,5,,4,4,1,3,,1行,方案329
8,27,3,5,5,4,2,1,3,3,2行,方案329
8,27,3,8,8,4,2,2,2,3,3行,方案329
8,27,3,8,6,4,9,9,2,7,4行,方案329
8,27,3,8,6,9,9,0,,7,5行,方案329
8,27,3,6,6,6,,0,0,7,6行,方案329
8,27,3,,,,,0,0,7,7行,方案329
8,27,3,5,5,4,4,4,4,,0行,方案330
8,27,3,5,,4,3,9,9,,1行,方案330
8,27,3,5,5,3,3,8,9,9,2行,方案330
8,27,3,2,2,3,6,8,8,8,3行,方案330
8,27,3,1,2,3,6,6,6,7,4行,方案330
8,27,3,1,2,2,6,0,,7,5行,方案330
8,27,3,1,1,1,,0,0,7,6行,方案330
8,27,3,,,,,0,0,7,7行,方案330
8,27,3,1,3,3,8,8,8,,0行,方案331
8,27,3,1,,3,3,3,8,,1行,方案331
